Order_ID,Order_Date,Customer_ID,Category,Region,Sales,Quantity,Discount,Profit,Order_Month,Order_Weekday,Net_Sales,Profit_Margin
ORD-187,2023-10-17 22:55:10.055027,CUST-0210,Technology,East,182.67,1,0.1,115.2,2023-10,Tuesday,164.403,0.7007171401981717
ORD-188,2023-05-24 03:38:16.148074,CUST-0270,Office Supplies,North,350.51,5,0.2,-82.6,2023-05,Wednesday,280.408,-0.2945707683090354
ORD-189,2023-03-17 05:27:45.832916,CUST-0192,Furniture,West,623.44125,7,0.0,-17.94,2023-03,Friday,623.44125,-0.028775766762305192
ORD-190,2024-01-15 01:25:43.371685,CUST-0175,Furniture,East,94.48,13,0.0,65.43,2024-01,Monday,94.48,0.6925275190516512
ORD-191,2024-11-17 21:48:10.445222,CUST-0285,Furniture,East,106.17,7,0.0,42.99,2024-11,Sunday,106.17,0.4049166431195253
ORD-192,2024-07-29 21:25:50.575287,CUST-0204,Furniture,West,348.09,10,0.0,66.3,2024-07,Monday,348.09,0.1904679824183401
ORD-193,2023-11-22 09:03:52.316158,CUST-0164,Furniture,North,491.73,6,0.0,4.22,2023-11,Wednesday,491.73,0.008581945376527768
ORD-194,2024-06-25 22:20:35.417708,CUST-0251,Furniture,West,164.43,11,0.2,-66.71,2024-06,Tuesday,131.544,-0.507130693912303
ORD-195,2024-09-17 22:09:03.871935,CUST-0227,Furniture,North,286.25,10,0.0,130.29,2024-09,Tuesday,286.25,0.4551615720524017
ORD-196,2024-08-06 13:28:57.868934,CUST-0007,Office Supplies,West,137.3,4,0.2,95.03,2024-08,Tuesday,109.84000000000002,0.8651675163874726
ORD-197,2023-11-12 03:39:42.591295,CUST-0029,Furniture,North,531.37,3,0.0,28.55,2023-11,Sunday,531.37,0.053729040028605304
ORD-198,2023-09-28 23:10:17.708854,CUST-0033,Furniture,East,267.26,12,0.0,-20.5,2023-09,Thursday,267.26,-0.07670433285938787
ORD-199,2024-04-06 14:10:44.722361,CUST-0134,Furniture,East,286.76,13,0.2,0.57,2024-04,Saturday,229.40800000000002,0.002484656158460036
ORD-200,2023-07-25 14:20:49.824912,CUST-0079,Furniture,North,276.65,9,0.2,43.75,2023-07,Tuesday,221.32,0.1976775709380083
ORD-201,2024-01-08 11:40:11.405702,CUST-0058,Technology,West,207.12,12,0.1,14.9,2024-01,Monday,186.40800000000002,0.07993219175142698
ORD-202,2023-02-04 16:36:58.709354,CUST-0026,Furniture,East,223.52,13,0.0,29.13,2023-02,Saturday,223.52,0.13032390837508948
ORD-204,2024-10-03 15:01:10.235117,CUST-0285,Technology,East,103.74,4,0.1,85.42,2024-10,Thursday,93.366,0.9148940727888096
ORD-205,2023-06-26 17:57:39.529764,CUST-0004,Technology,West,217.5,8,0.0,-40.25,2023-06,Monday,217.5,-0.1850574712643678
ORD-206,2024-06-06 05:03:59.519759,CUST-0099,Office Supplies,West,158.57,13,0.1,34.62,2024-06,Thursday,142.713,0.24258476803094323
ORD-207,2023-03-25 23:48:28.454227,CUST-0039,Office Supplies,North,361.73,1,0.1,-1.22,2023-03,Saturday,325.557,-0.0037474236462432075
ORD-208,2023-10-01 03:45:28.364182,CUST-0271,Office Supplies,South,288.26,7,0.0,47.88,2023-10,Sunday,288.26,0.16610004856726568
ORD-209,2024-09-04 18:37:59.939969,CUST-0285,Office Supplies,West,113.81,12,0.0,26.2,2024-09,Wednesday,113.81,0.23020824180651964
ORD-210,2024-03-12 00:40:20.410205,CUST-0157,Office Supplies,South,210.1,6,0.2,208.06,2024-03,Tuesday,168.08,1.237862922417896
ORD-211,2023-07-17 04:45:58.979489,CUST-0075,Office Supplies,West,156.16,13,0.0,55.76,2023-07,Monday,156.16,0.35706967213114754
ORD-212,2024-01-22 17:28:50.665332,CUST-0288,Technology,North,195.28,12,0.1,21.95,2024-01,Monday,175.752,0.12489189312212662
ORD-213,2023-07-11 08:32:10.565282,CUST-0130,Furniture,North,111.47,1,0.0,140.58,2023-07,Tuesday,111.47,1.2611464968152868
ORD-214,2024-03-08 00:15:50.875437,CUST-0175,Technology,North,117.17,4,0.3,42.33,2024-03,Friday,82.01899999999999,0.5160999280654482
ORD-215,2024-11-10 23:16:46.703351,CUST-0084,Furniture,West,56.61,12,0.1,-61.12,2024-11,Sunday,50.949,-1.1996310035525721
ORD-216,2024-09-20 20:15:58.079039,CUST-0022,Technology,West,114.19,14,0.0,22.53,2024-09,Friday,114.19,0.19730274104562573
ORD-217,2024-04-07 07:42:28.274137,CUST-0027,Technology,East,418.85,5,0.0,66.82,2024-04,Sunday,418.85,0.15953205204727228
ORD-218,2024-02-09 23:41:59.459729,CUST-0195,Furniture,East,440.78,11,0.0,59.07,2024-02,Friday,440.78,0.13401243250601208
ORD-219,2024-10-26 06:24:40.340170,CUST-0236,Furniture,West,97.42,8,0.1,90.31,2024-10,Saturday,87.678,1.0300189329136158
ORD-220,2023-07-30 17:02:54.687343,CUST-0092,Office Supplies,West,26.31,4,0.2,39.22,2023-07,Sunday,21.048000000000002,1.863359939186621
ORD-221,2023-09-06 16:32:39.379689,CUST-0021,Office Supplies,West,99.06,3,0.0,34.99,2023-09,Wednesday,99.06,0.3532202705431052
ORD-222,2023-07-23 00:59:47.393696,CUST-0084,Technology,East,142.9,2,0.0,-54.15,2023-07,Sunday,142.9,-0.37893631910426867
ORD-223,2024-08-06 04:43:06.093046,CUST-0262,Office Supplies,North,223.36,4,0.0,121.71,2024-08,Tuesday,223.36,0.5449050859598853
ORD-224,2024-12-22 14:25:09.154577,CUST-0147,Office Supplies,South,477.48,11,0.0,11.66,2024-12,Sunday,477.48,0.024419870989360812
ORD-225,2024-01-05 13:33:17.198599,CUST-0257,Office Supplies,South,217.58,10,0.0,-28.77,2024-01,Friday,217.58,-0.13222722676716608
ORD-226,2023-08-24 13:01:35.447723,CUST-0058,Office Supplies,West,211.99,14,0.1,187.67,2023-08,Thursday,190.79100000000003,0.9836417860381252
ORD-227,2023-10-18 07:41:01.830915,CUST-0015,Office Supplies,North,312.8,13,0.2,130.81,2023-10,Wednesday,250.24,0.5227381713554987
ORD-228,2024-01-19 19:21:56.458229,CUST-0162,Furniture,South,107.76,4,0.0,3.14,2024-01,Friday,107.76,0.029138827023014104
ORD-229,2024-08-22 23:52:47.783891,CUST-0163,Technology,West,212.41,13,0.0,-82.84,2024-08,Thursday,212.41,-0.39000047078762773
ORD-230,2024-07-30 14:57:34.127063,CUST-0281,Technology,West,248.78,10,0.1,-13.11,2024-07,Tuesday,223.90200000000002,-0.05855240239033148
ORD-231,2024-05-12 17:51:10.535267,CUST-0280,Technology,South,195.52,5,0.2,124.75,2024-05,Sunday,156.41600000000003,0.797552680032733
ORD-232,2024-10-26 23:56:23.891945,CUST-0012,Furniture,West,290.71,13,0.0,40.6,2024-10,Saturday,290.71,0.13965807849747172
ORD-233,2024-12-24 10:14:28.034017,CUST-0274,Furniture,West,446.62,7,0.0,-50.97,2024-12,Tuesday,446.62,-0.1141238636872509
ORD-234,2024-05-09 10:58:24.552276,CUST-0271,Furniture,East,128.27,9,0.0,77.04,2024-05,Thursday,128.27,0.6006080923052936
ORD-235,2024-08-30 07:10:03.301650,CUST-0208,Technology,East,234.62,2,0.0,17.41,2024-08,Friday,234.62,0.07420509760463728
ORD-236,2024-07-12 08:44:25.332666,CUST-0027,Technology,South,9.13,5,0.1,-8.92,2024-07,Friday,8.217,-1.0855543385663866
ORD-237,2024-05-15 15:58:04.742371,CUST-0072,Office Supplies,North,131.0,11,0.2,-4.37,2024-05,Wednesday,104.80000000000001,-0.04169847328244274
ORD-238,2024-06-30 07:30:56.728364,CUST-0060,Furniture,West,104.25,10,0.0,108.38,2024-06,Sunday,104.25,1.0396163069544364
ORD-239,2024-04-02 22:32:06.963481,CUST-0145,Office Supplies,East,366.69,9,0.1,62.8,2024-04,Tuesday,330.021,0.1902909208807924
ORD-240,2023-03-11 00:28:05.642821,CUST-0093,Furniture,North,212.35,12,0.1,-59.16,2023-03,Saturday,191.115,-0.3095518405148732
ORD-241,2024-03-31 17:56:56.308154,CUST-0008,Office Supplies,North,258.46,14,0.0,52.03,2024-03,Sunday,258.46,0.20130774587943978
ORD-242,2024-05-29 04:15:00.450225,CUST-0079,Technology,East,148.88,13,0.0,36.46,2024-05,Wednesday,148.88,0.24489521762493285
ORD-243,2024-05-26 06:08:06.243121,CUST-0027,Furniture,South,287.67,3,0.0,4.78,2024-05,Sunday,287.67,0.016616261688740572
ORD-244,2024-04-21 22:16:59.309654,CUST-0174,Technology,East,302.93,1,0.0,7.94,2024-04,Sunday,302.93,0.026210675733667844
ORD-245,2024-12-24 10:14:28.034017,CUST-0050,Technology,West,127.94,2,0.3,-21.9,2024-12,Tuesday,89.55799999999999,-0.24453426829540634
ORD-246,2023-08-19 19:05:22.361180,CUST-0199,Furniture,North,153.07,14,0.3,-9.75,2023-08,Saturday,107.14899999999999,-0.09099478296577664
ORD-247,2023-08-17 23:16:03.481740,CUST-0181,Furniture,West,168.29,6,0.3,47.38,2023-08,Thursday,117.80299999999998,0.40219688802492304
ORD-248,2023-12-21 22:58:46.163081,CUST-0024,Furniture,South,204.59,5,0.2,13.35,2023-12,Thursday,163.67200000000003,0.08156557016471967
ORD-249,2024-10-07 15:25:39.769884,CUST-0046,Furniture,North,68.88,1,0.2,62.74,2024-10,Monday,55.104,1.1385743321718933
ORD-250,2024-04-13 03:56:16.688344,CUST-0015,Office Supplies,South,79.09,1,0.2,-17.1,2024-04,Saturday,63.272000000000006,-0.27026172714628904
ORD-251,2024-05-19 16:22:34.277138,CUST-0153,Furniture,East,169.44,11,0.2,72.45,2024-05,Sunday,135.552,0.5344812322946176
ORD-252,2023-09-16 21:56:49.104552,CUST-0222,Office Supplies,East,422.48,4,0.2,108.87,2023-09,Saturday,337.98400000000004,0.32211583980306757
ORD-253,2024-06-24 02:31:16.538269,CUST-0206,Technology,West,327.92,12,0.1,29.59,2024-06,Monday,295.12800000000004,0.10026158141552138
ORD-254,2024-06-07 16:07:26.623311,CUST-0273,Office Supplies,West,85.02,4,0.0,61.24,2024-06,Friday,85.02,0.7203011056222066
ORD-255,2023-08-25 15:19:10.775387,CUST-0236,Furniture,North,293.93,6,0.2,63.58,2023-08,Friday,235.144,0.27038750722961247
ORD-256,2023-04-26 18:18:32.956478,CUST-0228,Technology,South,102.18,6,0.0,-0.13,2023-04,Wednesday,102.18,-0.0012722646310432569
ORD-257,2024-09-12 19:26:59.009504,CUST-0009,Furniture,North,90.8,10,0.1,63.8,2024-09,Thursday,81.72,0.7807146353401859
ORD-258,2024-03-31 17:56:56.308154,CUST-0166,Office Supplies,South,312.85,14,0.1,-106.11,2024-03,Sunday,281.56500000000005,-0.3768579191305737
ORD-259,2024-11-03 15:59:31.185592,CUST-0214,Furniture,North,97.85,6,0.0,-129.99,2024-11,Sunday,97.85,-1.328461931527849
ORD-260,2024-04-04 00:49:42.291145,CUST-0117,Office Supplies,West,84.0,1,0.0,10.23,2024-04,Thursday,84.0,0.12178571428571429
ORD-261,2023-09-07 10:04:22.931465,CUST-0072,Technology,East,205.66,10,0.0,68.01,2023-09,Thursday,205.66,0.33069143246134397
ORD-262,2023-08-31 02:47:07.413706,CUST-0064,Furniture,North,114.65,9,0.0,24.9,2023-08,Thursday,114.65,0.21718273004797206
ORD-264,2024-11-06 14:06:25.392696,CUST-0209,Office Supplies,East,140.88,7,0.3,-42.1,2024-11,Wednesday,98.61599999999999,-0.42690841242800365
ORD-265,2024-05-25 03:50:30.915457,CUST-0072,Technology,West,77.74,7,0.1,82.97,2024-05,Saturday,69.966,1.185861704256353
ORD-266,2024-09-10 23:37:40.130065,CUST-0277,Technology,South,203.12,11,0.1,127.73,2024-09,Tuesday,182.80800000000002,0.6987112161393374
ORD-267,2024-08-18 14:42:26.473236,CUST-0274,Technology,East,623.44125,7,0.3,-11.78,2024-08,Sunday,436.40887499999997,-0.026993034914791776
ORD-268,2024-06-29 22:45:04.952476,CUST-0095,Furniture,South,202.91,2,0.0,76.26,2024-06,Saturday,202.91,0.37583164949977826
ORD-269,2024-04-03 16:03:50.515257,CUST-0166,Technology,South,461.69,2,0.0,31.37,2024-04,Wednesday,461.69,0.06794602438865906
ORD-270,2024-09-18 06:54:55.647823,CUST-0032,Technology,West,196.51,6,0.0,56.51,2024-09,Wednesday,196.51,0.2875680626940105
ORD-271,2024-02-19 20:20:17.408704,CUST-0011,Technology,East,189.16,7,0.2,127.61,2024-02,Monday,151.328,0.8432676041446394
ORD-272,2024-11-07 16:24:00.720360,CUST-0217,Technology,East,259.41,3,0.1,49.64,2024-11,Thursday,233.46900000000002,0.2126192342452317
ORD-273,2024-07-09 01:51:39.349674,CUST-0289,Office Supplies,North,62.51,13,0.0,75.87,2024-07,Tuesday,62.51,1.2137258038713807
ORD-274,2023-06-11 01:05:33.166583,CUST-0102,Technology,North,161.99,4,0.0,-45.78,2023-06,Sunday,161.99,-0.28261003765664544
ORD-275,2023-07-25 14:20:49.824912,CUST-0267,Technology,South,236.26,14,0.0,74.02,2023-07,Tuesday,236.26,0.3132989079827309
ORD-276,2024-04-16 10:49:02.671335,CUST-0214,Furniture,North,381.53,12,0.1,126.6,2024-04,Tuesday,343.377,0.36869097231323006
ORD-277,2024-07-13 19:47:52.436218,CUST-0179,Office Supplies,East,47.97,3,0.0,-25.41,2024-07,Saturday,47.97,-0.5297060662914321
ORD-278,2024-10-30 06:49:09.874937,CUST-0088,Technology,East,623.44125,7,0.0,10.62,2024-10,Wednesday,623.44125,0.017034484003103742
ORD-279,2024-05-29 13:00:52.226113,CUST-0041,Furniture,North,222.18,7,0.0,71.17,2024-05,Wednesday,222.18,0.3203258619137636
ORD-280,2024-05-29 21:46:44.002001,CUST-0076,Office Supplies,East,127.92,4,0.2,56.87,2024-05,Wednesday,102.33600000000001,0.5557184177611006
ORD-281,2024-02-19 20:20:17.408704,CUST-0046,Technology,West,169.33,13,0.2,-51.58,2024-02,Monday,135.46400000000003,-0.3807653693970353
ORD-282,2024-08-20 10:31:45.352676,CUST-0160,Office Supplies,West,240.82,7,0.1,39.89,2024-08,Tuesday,216.738,0.18404709833993116
ORD-283,2024-08-24 19:42:06.663331,CUST-0080,Furniture,East,15.81,5,0.2,10.04,2024-08,Saturday,12.648000000000001,0.7938013915243515
ORD-284,2023-12-14 06:55:38.869434,CUST-0086,Office Supplies,East,203.67,1,0.1,-28.12,2023-12,Thursday,183.303,-0.15340720010038025
ORD-285,2024-02-08 03:52:40.580290,CUST-0092,Furniture,West,340.48,10,0.0,111.4,2024-02,Thursday,340.48,0.32718515037593987
ORD-286,2023-09-12 21:32:19.569784,CUST-0148,Office Supplies,West,80.61,4,0.0,30.33,2023-09,Tuesday,80.61,0.3762560476367696
ORD-287,2023-02-10 21:36:38.899449,CUST-0161,Furniture,East,623.44125,7,0.1,88.98,2023-02,Friday,561.097125,0.15858217060014343
ORD-288,2023-01-01 08:45:51.775887,CUST-0202,Technology,North,228.89,13,0.1,-40.4,2023-01,Sunday,206.001,-0.19611555283712215
ORD-289,2023-08-23 01:58:08.344172,CUST-0242,Office Supplies,South,69.24,2,0.0,65.34,2023-08,Wednesday,69.24,0.94367417677643
ORD-290,2023-03-21 23:23:58.919459,CUST-0002,Technology,East,83.74,2,0.2,93.7,2023-03,Tuesday,66.992,1.3986744685932648
ORD-291,2024-08-03 06:36:11.885942,CUST-0225,Technology,South,328.7,1,0.0,15.47,2024-08,Saturday,328.7,0.04706419227258899
ORD-292,2023-11-08 20:46:56.608304,CUST-0289,Office Supplies,West,265.03,2,0.0,0.17,2023-11,Wednesday,265.03,0.0006414368184733804
ORD-293,2024-10-04 08:32:53.786893,CUST-0233,Technology,West,259.79,10,0.0,-48.26,2024-10,Friday,259.79,-0.18576542592093612
ORD-294,2024-03-31 17:56:56.308154,CUST-0077,Furniture,South,202.91,14,0.0,-22.08,2024-03,Sunday,202.91,-0.1088167167709822
ORD-295,2023-05-21 05:31:21.940970,CUST-0116,Office Supplies,North,225.85,8,0.1,2.84,2023-05,Sunday,203.265,0.013971908592231816
ORD-296,2024-06-04 18:00:32.416208,CUST-0154,Furniture,South,281.9,11,0.1,-28.55,2024-06,Tuesday,253.70999999999998,-0.1125300539986599
ORD-297,2024-08-29 13:38:19.749874,CUST-0103,Technology,East,311.57,8,0.2,-16.08,2024-08,Thursday,249.256,-0.06451198767532175
ORD-298,2024-02-26 01:19:57.598799,CUST-0194,Furniture,East,219.27,8,0.2,39.49,2024-02,Monday,175.41600000000003,0.2251219957130478
ORD-299,2024-01-28 22:28:30.855427,CUST-0166,Office Supplies,South,185.84,1,0.0,46.67,2024-01,Sunday,185.84,0.25113000430477833
ORD-300,2024-09-15 08:48:01.440720,CUST-0090,Technology,West,89.32,1,0.1,95.45,2024-09,Sunday,80.38799999999999,1.1873662735731703
ORD-301,2023-09-24 05:14:04.622311,CUST-0174,Office Supplies,West,199.04,12,0.3,-15.71,2023-09,Sunday,139.32799999999997,-0.11275551217271478
ORD-302,2024-09-10 23:37:40.130065,CUST-0122,Furniture,North,188.35,10,0.0,31.39,2024-09,Tuesday,188.35,0.16665781789222195
ORD-303,2024-09-24 20:40:27.613806,CUST-0143,Office Supplies,South,232.07,4,0.1,4.94,2024-09,Tuesday,208.863,0.023651867492088117
ORD-304,2024-06-09 11:56:45.502751,CUST-0106,Technology,South,137.17,6,0.2,0.7,2024-06,Sunday,109.73599999999999,0.006378945833637093
ORD-305,2023-03-31 20:02:16.868434,CUST-0123,Technology,West,217.59,8,0.1,11.03,2023-03,Friday,195.83100000000002,0.056324075350685024
ORD-306,2023-11-01 22:15:32.866433,CUST-0009,Office Supplies,South,214.76,13,0.0,18.23,2023-11,Wednesday,214.76,0.08488545352952133
ORD-307,2024-06-17 21:31:36.348174,CUST-0262,Office Supplies,East,216.3,2,0.0,45.02,2024-06,Monday,216.3,0.20813684697179843
ORD-308,2023-03-15 18:24:18.729364,CUST-0073,Office Supplies,East,83.04,13,0.1,10.18,2023-03,Wednesday,74.736,0.13621280239777347
ORD-309,2024-03-16 18:36:33.496748,CUST-0223,Technology,North,61.96,3,0.0,103.64,2024-03,Saturday,61.96,1.672692059393157
ORD-310,2023-02-14 13:15:16.658329,CUST-0041,Office Supplies,East,594.43,6,0.0,-72.26,2023-02,Tuesday,594.43,-0.12156183234358968
ORD-311,2023-05-27 01:45:10.355177,CUST-0204,Office Supplies,West,330.11,10,0.0,93.24,2023-05,Saturday,330.11,0.2824513041107509
ORD-313,2023-04-17 23:57:50.335167,CUST-0178,Furniture,West,203.07,12,0.0,18.67,2023-04,Monday,203.07,0.09193874033584479
ORD-314,2023-04-12 21:15:45.472736,CUST-0084,Furniture,East,145.14,2,0.1,29.42,2023-04,Wednesday,130.626,0.22522315618636413
ORD-315,2024-11-10 05:45:03.151575,CUST-0111,Furniture,West,234.55,7,0.1,72.34,2024-11,Sunday,211.09500000000003,0.34268931050001183
ORD-316,2023-11-19 10:56:58.109054,CUST-0251,Office Supplies,West,228.43,4,0.0,-22.82,2023-11,Sunday,228.43,-0.09989931269973296
ORD-317,2024-08-19 08:14:10.025012,CUST-0007,Technology,West,234.61,8,0.0,-9.41,2024-08,Monday,234.61,-0.04010911725842888
ORD-318,2023-03-13 22:34:59.849924,CUST-0084,Furniture,South,91.02,8,0.3,60.03,2023-03,Monday,63.71399999999999,0.9421791129108203
ORD-319,2023-12-25 05:51:32.146073,CUST-0208,Technology,North,292.71,7,0.0,-71.89,2023-12,Monday,292.71,-0.2456014485326774
ORD-320,2024-12-05 19:15:27.463731,CUST-0022,Furniture,West,213.88,10,0.0,27.95,2024-12,Thursday,213.88,0.1306807555638676
ORD-321,2024-07-14 04:33:44.212106,CUST-0003,Technology,South,227.76,9,0.0,-17.86,2024-07,Sunday,227.76,-0.07841587636108184
ORD-322,2023-10-02 06:03:03.691845,CUST-0127,Technology,East,7.64,4,0.2,-30.49,2023-10,Monday,6.112,-4.988547120418848
ORD-323,2023-02-22 05:18:23.951975,CUST-0297,Office Supplies,East,203.67,7,0.1,-68.31,2023-02,Wednesday,183.303,-0.3726616585653263
ORD-324,2023-08-11 00:44:39.739869,CUST-0188,Furniture,South,325.72,10,0.0,76.34,2023-08,Friday,325.72,0.23437308117401448
ORD-325,2024-03-22 23:36:13.686843,CUST-0014,Technology,West,225.63,10,0.0,39.53,2024-03,Friday,225.63,0.17519833355493508
ORD-326,2024-02-23 20:44:46.943471,CUST-0012,Office Supplies,Unknown,396.24,12,0.0,-10.34,2024-02,Friday,396.24,-0.026095295780335148
ORD-327,2023-03-09 22:10:30.315157,CUST-0087,Technology,West,300.92,1,0.1,20.13,2023-03,Thursday,270.82800000000003,0.07432761752846824
ORD-328,2024-05-07 15:09:05.672836,CUST-0012,Office Supplies,South,198.84,4,0.1,-35.57,2024-05,Tuesday,178.95600000000002,-0.19876394197456357
ORD-329,2023-06-19 01:54:32.236118,CUST-0025,Technology,West,308.95,2,0.1,-2.17,2023-06,Monday,278.055,-0.007804211397025767
ORD-330,2024-05-16 00:43:56.518259,CUST-0243,Furniture,West,22.99,9,0.0,18.1,2024-05,Thursday,22.99,0.7872988255763377
ORD-331,2024-10-17 03:18:05.942971,CUST-0122,Technology,West,445.45,5,0.2,33.84,2024-10,Thursday,356.36,0.09496015265461893
ORD-332,2023-08-29 15:43:40.310155,CUST-0147,Technology,North,86.89,3,0.0,53.52,2023-08,Tuesday,86.89,0.6159512026700427
ORD-333,2023-10-06 15:13:25.002501,CUST-0055,Technology,North,85.3,4,0.1,-78.35,2023-10,Friday,76.77,-1.0205809561026442
ORD-334,2023-12-15 09:13:14.197098,CUST-0238,Furniture,South,385.45,6,0.1,53.71,2023-12,Friday,346.905,0.15482624926132516
ORD-335,2024-12-14 22:22:01.860930,CUST-0173,Technology,East,105.58,10,0.0,-73.53,2024-12,Saturday,105.58,-0.6964387194544421
ORD-336,2023-05-27 19:16:53.906953,CUST-0221,Office Supplies,East,48.33,1,0.3,55.89,2023-05,Saturday,33.830999999999996,1.6520351157222668
ORD-337,2024-05-14 22:26:21.190595,CUST-0119,Technology,West,128.13,7,0.0,17.2,2024-05,Tuesday,128.13,0.1342386638570202
ORD-338,2024-12-26 06:03:46.913456,CUST-0183,Office Supplies,North,1.82,8,0.2,95.49,2024-12,Thursday,1.4560000000000002,65.5837912087912
ORD-339,2024-07-14 04:33:44.212106,CUST-0288,Furniture,South,265.52,7,0.1,-10.47,2024-07,Sunday,238.968,-0.04381339760972181
ORD-340,2023-02-23 07:35:59.279639,CUST-0300,Furniture,West,264.64,7,0.0,76.85,2023-02,Thursday,264.64,0.2903944981862152
ORD-341,2024-03-03 15:05:29.564782,CUST-0082,Furniture,North,139.89,9,0.0,-40.04,2024-03,Sunday,139.89,-0.2862248909857746
ORD-342,2023-11-12 03:39:42.591295,CUST-0211,Furniture,West,516.4,13,0.1,36.35,2023-11,Sunday,464.76,0.07821241070660126
ORD-343,2024-09-25 05:26:19.389694,CUST-0150,Furniture,North,41.75,4,0.1,-92.28,2024-09,Wednesday,37.575,-2.4558882235528943
ORD-344,2024-11-04 00:45:22.961480,CUST-0037,Office Supplies,South,164.11,14,0.1,82.98,2024-11,Monday,147.699,0.5618182926086162
ORD-345,2023-06-28 05:01:06.633316,CUST-0059,Office Supplies,East,227.47,7,0.3,133.61,2023-06,Wednesday,159.22899999999998,0.839105941756841
ORD-346,2023-12-05 21:20:48.024012,CUST-0131,Technology,West,88.47,9,0.2,-11.89,2023-12,Tuesday,70.776,-0.16799480049734375
ORD-347,2024-12-16 09:25:28.964482,CUST-0202,Furniture,Unknown,36.91,5,0.0,37.36,2024-12,Monday,36.91,1.012191817935519
ORD-348,2024-08-30 07:10:03.301650,CUST-0243,Office Supplies,South,234.19,2,0.0,56.63,2024-08,Friday,234.19,0.24181220376617277
ORD-349,2023-07-20 20:24:36.738369,CUST-0035,Technology,North,270.24,5,0.0,-63.02,2023-07,Thursday,270.24,-0.2332001184132623
ORD-350,2023-05-04 01:35:48.474237,CUST-0093,Technology,West,47.06,4,0.1,-14.95,2023-05,Thursday,42.354000000000006,-0.35297728667894407
ORD-351,2023-11-15 01:46:36.798399,CUST-0207,Furniture,West,49.16,8,0.0,-18.66,2023-11,Wednesday,49.16,-0.37957689178193654
ORD-352,2023-08-22 17:12:16.568284,CUST-0213,Technology,West,195.52,5,0.0,174.42,2023-08,Tuesday,195.52,0.8920826513911619
ORD-353,2024-10-20 01:25:00.150075,CUST-0159,Furniture,South,398.49,9,0.2,92.75,2024-10,Sunday,318.79200000000003,0.2909420562623905
ORD-354,2024-12-22 14:25:09.154577,CUST-0024,Furniture,North,134.98,9,0.3,16.98,2024-12,Sunday,94.48599999999999,0.17970916326228226
ORD-355,2023-06-22 08:47:18.219109,CUST-0293,Technology,West,526.23,3,0.0,76.74,2023-06,Thursday,526.23,0.14582977025255114
ORD-356,2024-12-20 01:04:06.723361,CUST-0004,Furniture,East,367.8,13,0.0,42.67,2024-12,Friday,367.8,0.11601413811854269
ORD-357,2023-02-24 18:39:26.383191,CUST-0220,Office Supplies,East,623.44125,10,0.2,65.58,2023-02,Friday,498.753,0.13148793089966376
