Order_ID,Order_Date,Customer_ID,Category,Region,Sales,Quantity,Discount,Profit
ORD-1108,2024-11-14 23:41:16.238119,CUST-0295,Furniture,East,249.4,8,,20.62
ORD-1109,2023-10-19 01:12:45.382691,CUST-0129,Office Supplies,West,199.89,6,0.1,67.99
ORD-1110,2024-05-10 22:01:51.655827,CUST-0280,Office Supplies,West,68.34,8,0.3,113.12
ORD-1111,2023-11-10 07:50:23.711855,CUST-0100,Furniture,East,45.37,7,,12.93
ORD-1112,2023-06-08 11:44:30.735367,CUST-0297,TECH,North,150.88,2,0.0,30.35
ORD-1113,2023-06-12 20:54:52.046023,CUST-0182,Furniture,North,85.03,14,0.0,57.8
ORD-1114,2024-05-01 01:23:33.706853,CUST-0174,Furniture,North,,6,0.0,-44.15
ORD-1115,2023-04-01 13:34:00.420210,CUST-0188,Office Supplies,East,344.68,9,0.0,20.84
ORD-1116,2023-03-02 06:07:23.021510,CUST-0057,Technology,North,188.76,12,0.3,-0.33
ORD-1117,2024-07-03 05:37:50.935467,CUST-0031,Furniture,East,402.96,6,0.1,87.12
ORD-1118,2023-12-25 23:23:15.697848,CUST-0084,Office Supplies,North,384.31,4,0.3,135.11
ORD-1119,2024-05-10 22:01:51.655827,CUST-0152,TECH,East,242.77,7,0.2,-16.62
ORD-1120,2024-01-08 02:54:19.629814,CUST-0036,Office Supplies,South,486.95,3,0.2,106.8
ORD-1121,2023-07-17 13:31:50.755377,CUST-0213,Office Supplies,North,20.74,5,0.1,-57.5
ORD-1122,2023-10-04 19:24:06.123061,CUST-0106,furniture,West,410.02,1,0.0,42.04
ORD-1123,2024-02-17 06:59:14.977488,CUST-0220,Furniture,West,78.1,10,0.3,45.6
ORD-1124,2024-08-02 04:18:36.558279,CUST-0163,Office Supplies,East,,3,0.1,-59.03
ORD-1125,2023-01-30 05:09:02.071035,CUST-0220,Office Supplies,West,102.55,8,0.1,-19.71
ORD-1126,2023-02-18 04:53:54.417208,CUST-0270,Office Supplies,South,627.23,9,0.0,-25.54
ORD-1127,2023-10-18 16:26:53.606803,CUST-0120,Office Supplies,South,268.7,9,,-48.68
ORD-1128,2023-11-25 07:10:46.523261,CUST-0182,Furniture,East,296.63,10,,-129.97
ORD-1129,2023-02-20 00:43:13.296648,CUST-0106,Office Supplies,North,294.39,2,0.1,17.57
ORD-1130,2023-03-08 19:52:54.987493,CUST-0217,Furniture,North,715.08,4,0.1,24.79
ORD-1131,2024-06-04 00:28:48.864432,CUST-0205,Technology,North,92.53,5,0.2,24.32
ORD-1132,2024-05-09 02:12:32.776388,CUST-0070,Office Supplies,East,194.11,3,0.0,75.94
ORD-1133,2023-10-14 07:16:32.296148,CUST-0044,Office Supplies,East,543.44,13,0.0,-86.27
ORD-1134,2024-07-13 02:16:08.884442,CUST-0228,furniture,East,131.56,11,0.2,7.14
ORD-1135,2024-11-15 17:12:59.789894,CUST-0184,Technology,South,220.45,1,0.0,183.6
ORD-1136,2023-12-25 23:23:15.697848,CUST-0107,Furniture,West,63.56,6,0.1,83.21
ORD-1137,2023-01-25 19:58:40.760380,CUST-0084,TECH,West,465.62,14,0.1,83.55
ORD-1138,2023-07-19 00:35:17.858929,CUST-0250,Furniture,South,132.3,10,0.0,-31.0
ORD-1139,2024-10-18 05:35:41.270635,CUST-0021,Furniture,North,244.79,2,0.0,18.25
ORD-1140,2023-01-19 23:44:52.346173,CUST-0196,Technology,South,238.61,9,0.0,-107.99
ORD-1141,2024-06-21 21:56:05.882941,CUST-0178,Office Supplies,West,553.82,1,0.0,65.13
ORD-1142,2023-03-16 11:56:02.281140,CUST-0007,Office Supplies,East,65.91,11,0.1,114.02
ORD-1143,2023-02-15 15:32:51.985992,CUST-0070,Furniture,South,145.37,9,0.2,-56.99
ORD-1144,2024-10-08 08:57:23.321660,CUST-0127,Office Supplies,West,159.03,7,,-39.53
ORD-1145,2023-01-16 08:06:14.587293,CUST-0160,Office Supplies,East,124.36,11,0.0,28.08
ORD-1146,2024-10-10 04:46:42.201100,CUST-0248,TECH,West,242.02,13,0.3,39.2
ORD-1147,2024-12-29 04:10:41.120560,CUST-0203,Furniture,East,129.7,10,0.0,-2.5
ORD-1148,2024-11-27 00:54:44.842421,CUST-0148,furniture,West,314.69,2,0.1,-18.92
ORD-1149,2023-02-10 04:04:55.347673,CUST-0143,Office Supplies,South,155.7,14,0.1,-18.28
ORD-1150,2023-10-05 12:55:49.674837,CUST-0199,furniture,South,231.51,6,0.1,27.06
ORD-1151,2024-09-07 16:44:54.147073,CUST-0154,Technology,South,169.52,8,0.2,65.17
ORD-1152,2024-03-16 09:50:41.720860,CUST-0142,Technology,East,508.63,2,0.0,27.04
ORD-1153,2023-11-06 07:25:54.177088,CUST-0165,Office Supplies,West,,5,0.0,21.31
ORD-1154,2023-02-04 07:51:06.933466,,Furniture,East,214.39,13,0.3,-75.56
ORD-1155,2024-12-29 04:10:41.120560,CUST-0082,Furniture,South,64.18,12,0.0,82.02
ORD-1156,2024-05-25 03:50:30.915457,CUST-0069,furniture,West,606.83,11,0.0,26.92
ORD-1157,2024-12-07 15:04:46.343171,CUST-0131,furniture,North,323.12,6,0.0,3.8
ORD-1158,2024-07-17 11:26:30.195097,CUST-0087,Office Supplies,North,15.64,3,0.0,45.31
ORD-1159,2023-11-25 07:10:46.523261,CUST-0218,Furniture,West,95.27,14,0.1,-20.63
ORD-1160,2023-05-12 02:24:47.543771,CUST-0161,Office Supplies,West,465.48,12,0.1,5.05
ORD-1161,2023-11-25 07:10:46.523261,CUST-0178,Technology,South,710.84,2,0.0,36.46
ORD-1162,2024-09-19 17:58:22.751375,CUST-0117,Office Supplies,South,245.21,11,0.0,-10.71
ORD-1163,2023-04-13 06:01:37.248624,CUST-0196,Technology,West,233.57,6,0.2,-68.74
ORD-1164,2024-03-20 19:01:03.031515,CUST-0086,TECH,West,120.07,3,0.2,-78.51
ORD-1165,2024-11-20 02:23:21.100550,CUST-0289,Furniture,,169.82,2,,56.74
ORD-1166,2024-03-20 19:01:03.031515,CUST-0081,Office Supplies,East,236.32,1,,28.13
ORD-1167,2023-09-01 05:04:42.741370,CUST-0152,Office Supplies,West,122.84,14,,26.01
ORD-1168,2023-02-03 14:19:23.381690,CUST-0061,Office Supplies,East,37.12,8,0.2,-39.71
ORD-1169,2023-09-03 00:54:01.620810,CUST-0061,Furniture,West,158.09,1,0.1,28.77
ORD-1170,2024-12-20 01:04:06.723361,CUST-0028,Furniture,East,349.88,12,0.0,5.97
ORD-1171,2023-01-22 21:51:46.553276,CUST-0043,furniture,West,,5,0.1,-6.0
ORD-1172,2023-08-20 03:51:14.137068,CUST-0169,Office Supplies,East,363.48,11,0.0,25.5
ORD-1173,2024-01-28 04:56:47.303651,CUST-0086,Office Supplies,West,36.58,6,0.3,47.79
ORD-1174,2024-06-04 18:00:32.416208,CUST-0177,TECH,,170.05,11,0.1,134.99
ORD-1175,2024-10-23 17:03:37.908954,CUST-0017,Technology,South,111.97,12,0.2,63.92
ORD-1176,2024-01-11 09:47:05.612806,CUST-0098,Furniture,South,140.11,12,0.0,81.45
ORD-1177,2024-06-27 18:09:54.297148,CUST-0198,Office Supplies,North,246.32,3,0.1,96.28
ORD-1178,2023-08-09 04:55:20.860430,CUST-0098,Office Supplies,East,221.97,14,0.0,-15.84
ORD-1179,2023-09-06 16:32:39.379689,CUST-0065,Technology,East,3.94,7,0.0,10.75
ORD-1180,2024-11-07 07:38:08.944472,CUST-0005,Technology,South,96.76,2,0.0,-24.29
ORD-1181,2023-07-14 15:24:56.548274,CUST-0002,Technology,West,293.82,7,0.0,-10.91
ORD-1182,2024-06-05 11:32:15.967983,CUST-0022,Office Supplies,East,54.39,2,0.1,4.31
ORD-1183,2023-11-02 15:47:16.418209,CUST-0112,furniture,North,267.5,5,0.1,-12.34
ORD-1184,2024-07-14 22:05:27.763881,CUST-0057,Furniture,West,100.21,7,0.3,43.45
ORD-1185,2023-08-24 04:15:43.671835,CUST-0066,Furniture,East,237.35,11,0.1,55.97
ORD-1186,2023-03-26 17:20:12.006003,CUST-0098,Office Supplies,,314.27,11,0.0,-48.37
ORD-1187,2023-07-10 23:46:18.789394,CUST-0144,Furniture,South,210.01,14,,11.28
ORD-1188,2023-05-06 23:42:42.681340,CUST-0125,Furniture,West,215.03,3,0.1,11.93
ORD-1189,2024-01-26 09:07:28.424212,CUST-0167,furniture,,132.29,14,0.1,-58.34
ORD-1190,2023-07-19 00:35:17.858929,CUST-0086,TECH,North,140.24,11,0.1,-15.97
ORD-1191,2024-12-19 16:18:14.947473,CUST-0076,Office Supplies,North,100.64,4,0.3,82.41
ORD-1192,2024-02-07 01:35:05.252626,CUST-0294,Office Supplies,East,330.61,1,0.0,81.63
ORD-1193,2024-10-02 03:57:43.131565,CUST-0059,Office Supplies,East,60.31,3,0.0,-67.75
ORD-1194,2024-11-01 11:24:20.530265,CUST-0138,Office Supplies,North,190.24,9,0.2,58.33
ORD-1195,2024-12-11 15:29:15.877938,CUST-0099,Furniture,South,36.15,10,0.0,-58.22
ORD-1196,2024-02-05 05:45:46.373186,CUST-0192,TECH,North,92.4,5,0.3,5.91
ORD-1197,2023-10-17 14:09:18.279139,CUST-0243,Furniture,East,136.56,8,0.1,24.16
ORD-1198,2023-04-01 13:34:00.420210,CUST-0049,Office Supplies,East,76.36,2,0.1,75.17
ORD-1199,2023-01-17 19:09:41.690845,CUST-0032,Furniture,South,138.42,3,0.2,19.52
ORD-1200,2024-02-22 18:27:11.615807,CUST-0277,furniture,East,124.65,7,0.0,-30.83
ORD-1201,2023-03-19 18:48:48.264132,CUST-0020,Technology,West,575.16,14,0.3,-41.04
ORD-1202,2023-03-28 21:55:22.661330,CUST-0154,TECH,East,,10,,40.08
ORD-1203,2024-01-30 00:46:06.183091,CUST-0068,Technology,East,384.84,4,0.1,-8.03
ORD-1204,2023-05-08 10:46:09.784892,CUST-0214,Office Supplies,North,110.91,9,,5.48
ORD-1205,2023-02-08 17:01:28.244122,CUST-0143,Furniture,North,50.99,14,0.0,88.23
ORD-1206,2023-10-31 02:26:13.986993,CUST-0232,Technology,West,30.81,7,0.3,56.09
ORD-1207,2023-01-18 03:55:33.466733,CUST-0213,Office Supplies,East,248.61,14,0.0,125.21
ORD-1208,2024-08-05 19:57:14.317158,CUST-0079,Office Supplies,South,123.58,11,0.0,-31.09
ORD-1209,2023-05-03 16:49:56.698349,CUST-0214,Furniture,East,55.88,12,0.0,-12.55
ORD-1210,2024-01-19 01:50:12.906453,CUST-0116,Furniture,North,362.69,1,0.0,41.02
ORD-1211,2023-10-21 05:47:56.038019,CUST-0092,Office Supplies,South,44.97,4,0.0,139.13
ORD-1212,2024-04-12 10:24:33.136568,CUST-0270,Office Supplies,East,287.22,10,,-17.69
ORD-1213,2023-01-03 13:21:02.431215,CUST-0168,Technology,South,195.52,11,0.3,32.3
ORD-1214,2023-08-16 20:58:28.154077,CUST-0058,Furniture,East,165.83,6,0.0,109.27
ORD-1215,2024-11-21 04:40:56.428214,CUST-0284,Office Supplies,North,342.43,6,0.0,33.0
ORD-1216,2024-04-10 23:21:06.033016,CUST-0026,Furniture,West,145.99,10,0.3,91.2
ORD-1217,2024-09-18 06:54:55.647823,CUST-0066,Furniture,South,76.25,6,0.0,147.45
ORD-1218,2023-09-20 04:49:35.087543,CUST-0248,Office Supplies,West,491.03,5,0.0,47.71
ORD-1219,2023-04-21 06:50:36.318159,CUST-0254,Furniture,West,114.04,3,0.1,57.51
ORD-1220,2023-08-21 23:40:33.016508,CUST-0044,Furniture,,,2,0.1,74.58
ORD-1221,2023-01-21 02:02:27.673836,,Office Supplies,West,162.47,3,0.0,-24.26
ORD-1222,2023-09-22 18:10:37.518759,CUST-0042,Office Supplies,West,70.34,9,0.2,-58.89
ORD-1223,2023-07-11 17:18:02.341170,CUST-0227,Furniture,East,547.18,3,0.1,39.51
ORD-1224,2023-06-22 17:33:09.994997,CUST-0262,Furniture,North,4059.25,3,0.0,-7.51
ORD-1225,2023-01-10 20:38:17.948974,CUST-0167,Furniture,East,337.7,1,,93.17
ORD-1226,2023-01-29 02:51:26.743371,CUST-0279,Furniture,East,90.76,2,0.1,48.86
ORD-1227,2024-03-28 11:04:10.325162,CUST-0089,Technology,North,206.81,11,0.0,92.15
ORD-1228,2024-05-29 13:00:52.226113,CUST-0178,Office Supplies,West,372.03,12,0.0,-42.1
ORD-1229,2023-05-13 22:14:06.423211,CUST-0197,Office Supplies,South,177.02,3,0.0,90.09
ORD-1230,2023-08-31 20:18:50.965482,CUST-0267,Office Supplies,South,118.81,2,0.1,-107.93
ORD-1231,2023-07-11 17:18:02.341170,CUST-0268,Technology,North,137.46,8,0.0,-37.18
ORD-1232,2023-09-12 21:32:19.569784,CUST-0074,furniture,South,69.2,6,0.1,67.93
ORD-1233,2024-05-02 12:27:00.810405,CUST-0008,Technology,North,78.44,7,0.0,-0.15
ORD-1234,2023-11-19 02:11:06.333166,CUST-0297,Technology,East,403.89,1,0.2,5.62
ORD-1235,2024-01-12 03:18:49.164582,CUST-0164,Office Supplies,North,38.07,6,0.2,36.43
ORD-1236,2024-01-10 16:15:22.061030,CUST-0085,Technology,East,123.84,2,0.1,115.32
ORD-1237,2024-08-24 02:10:23.111555,CUST-0072,Office Supplies,West,430.77,13,0.2,-85.31
ORD-1238,2023-12-02 05:42:10.265132,CUST-0055,Furniture,South,21.38,6,,104.92
ORD-1239,2023-10-01 12:31:20.140070,CUST-0047,Furniture,West,71.29,3,0.1,108.45
ORD-1240,2023-05-13 04:42:22.871435,,Office Supplies,South,406.96,7,0.0,-0.26
ORD-1241,2024-10-09 20:00:50.425212,CUST-0104,TECH,East,466.86,3,0.1,-11.69
ORD-1242,2024-07-13 02:16:08.884442,CUST-0210,Office Supplies,North,274.25,9,0.3,22.92
ORD-1243,2024-04-18 15:24:13.326663,CUST-0042,Technology,East,114.0,3,0.0,-12.97
ORD-1244,2024-07-12 08:44:25.332666,CUST-0268,Office Supplies,North,245.41,7,0.0,50.69
ORD-1245,2023-10-21 23:19:39.589794,CUST-0263,Office Supplies,North,446.61,12,0.1,58.5
ORD-1246,2023-09-27 12:06:50.605302,CUST-0259,Furniture,North,157.19,4,0.2,-63.23
ORD-1247,2024-11-27 00:54:44.842421,CUST-0283,Furniture,East,421.78,8,0.2,-25.22
ORD-1248,2024-01-15 01:25:43.371685,CUST-0114,furniture,East,1163.91,14,0.0,-41.11
ORD-1249,2024-03-19 16:43:27.703851,CUST-0040,Office Supplies,East,283.34,2,0.0,42.88
ORD-1250,2024-08-27 00:17:17.318659,CUST-0220,Office Supplies,North,236.94,8,,82.34
ORD-1251,2023-06-26 17:57:39.529764,CUST-0129,furniture,South,113.92,9,0.0,-34.41
ORD-1252,2023-01-10 20:38:17.948974,CUST-0008,Furniture,East,44.49,13,0.0,81.92
ORD-1253,2023-09-18 09:00:16.208104,CUST-0101,TECH,North,86.88,8,0.1,-25.49
ORD-1254,2024-01-23 19:46:25.992996,CUST-0176,Office Supplies,South,240.7,6,0.3,73.12
ORD-1255,2024-12-22 14:25:09.154577,CUST-0107,Office Supplies,West,28.37,10,0.2,12.98
ORD-1256,2024-04-18 06:38:21.550775,CUST-0101,Office Supplies,North,494.14,1,,3.5
ORD-1257,2024-04-02 22:32:06.963481,CUST-0260,Furniture,South,418.16,7,0.0,98.55
ORD-1258,2023-02-01 00:58:20.950475,CUST-0246,Furniture,East,487.85,1,0.0,137.26
ORD-1259,2024-06-30 16:16:48.504252,CUST-0275,Technology,West,206.63,7,0.0,-86.5
ORD-1260,2023-02-15 15:32:51.985992,CUST-0032,furniture,East,,14,0.3,65.97
ORD-1261,2023-10-24 03:54:50.245122,CUST-0137,Technology,South,446.77,2,0.1,40.64
ORD-1262,2023-07-15 17:42:31.875937,CUST-0012,Furniture,South,87.25,8,0.0,69.47
ORD-1263,2023-02-22 14:04:15.727863,CUST-0016,Office Supplies,North,11.78,2,0.2,-56.31
ORD-1264,2024-07-19 07:15:49.074537,CUST-0129,Furniture,East,79.95,3,0.0,-35.06
ORD-1265,2024-03-27 00:00:43.221610,CUST-0063,Furniture,West,125.5,13,0.1,-10.29
ORD-1266,2023-01-09 18:20:42.621310,CUST-0109,Technology,East,154.24,12,0.3,42.78
ORD-1267,2024-08-08 09:18:16.748374,CUST-0021,Office Supplies,East,108.79,3,0.0,-13.96
ORD-1268,2024-06-01 11:07:46.433216,CUST-0158,Furniture,North,318.24,1,0.0,10.62
ORD-1269,2023-01-25 02:26:57.208604,CUST-0269,Furniture,South,165.36,5,0.0,79.83
ORD-1270,2023-03-26 17:20:12.006003,CUST-0162,TECH,South,88.2,5,0.0,152.93
ORD-1271,2023-02-09 10:33:11.795897,CUST-0260,Furniture,North,720.63,10,0.0,75.55
ORD-1272,2024-03-02 21:33:46.013006,CUST-0102,Office Supplies,East,212.09,5,0.2,81.56
ORD-1273,2023-02-10 04:04:55.347673,CUST-0223,Office Supplies,West,199.99,14,0.0,19.09
ORD-1274,2023-03-24 21:30:53.126563,CUST-0059,Furniture,West,428.95,13,,-23.44
ORD-1275,2023-02-10 04:04:55.347673,CUST-0247,Furniture,North,83.33,9,0.0,10.44
ORD-1276,2024-06-29 05:13:21.400700,CUST-0128,Office Supplies,South,645.31,6,0.0,26.53
ORD-1277,2023-01-13 01:13:28.604302,CUST-0283,Technology,West,232.07,6,0.0,-39.61
ORD-1278,2023-08-16 03:26:44.602301,CUST-0025,Office Supplies,West,115.25,3,0.2,78.91
ORD-1279,2024-10-18 23:07:24.822411,CUST-0131,Technology,East,540.28,5,0.1,121.17
ORD-1280,2024-12-16 09:25:28.964482,CUST-0196,TECH,West,216.15,10,0.3,37.35
ORD-1281,2024-05-23 08:01:12.036018,CUST-0281,Technology,West,319.91,7,0.2,95.04
ORD-1282,2023-09-30 18:59:36.588294,CUST-0154,Office Supplies,East,24.16,3,,102.51
ORD-1283,2023-08-05 22:02:34.877438,CUST-0133,Office Supplies,West,35.0,2,0.2,-32.08
ORD-1284,2024-07-29 21:25:50.575287,CUST-0227,Technology,South,155.39,5,0.0,-74.27
ORD-1285,2023-06-04 20:05:52.976488,,Technology,North,163.68,3,0.3,0.06
ORD-1286,2023-08-12 11:48:06.843421,CUST-0265,Office Supplies,East,445.92,5,,35.75
ORD-1287,2024-07-16 17:54:46.643321,CUST-0134,Technology,East,52.86,9,,-41.77
ORD-1288,2023-09-10 08:11:17.138569,CUST-0211,Furniture,West,569.69,11,0.0,115.33
ORD-1289,2024-04-21 13:31:07.533766,CUST-0060,Office Supplies,West,445.54,10,0.1,146.93
ORD-1290,2024-05-05 10:33:55.017508,CUST-0213,Office Supplies,West,484.5,1,0.0,40.75
ORD-1291,2024-10-05 02:04:37.338669,CUST-0216,Furniture,West,67.49,4,0.0,-28.91
ORD-1292,2024-06-19 08:35:03.451725,CUST-0226,Furniture,North,274.55,10,0.2,59.18
ORD-1293,2024-12-22 05:39:17.378689,,Technology,South,398.1,5,,-29.1
ORD-1294,2023-04-25 16:00:57.628814,CUST-0076,Office Supplies,West,244.0,2,0.1,98.59
ORD-1295,2023-11-16 21:35:55.677838,CUST-0286,Office Supplies,South,206.44,12,0.3,16.11
ORD-1296,2024-12-27 08:21:22.241120,CUST-0277,Office Supplies,West,,2,0.0,73.64
ORD-1297,2024-10-06 04:22:12.666333,CUST-0156,Office Supplies,East,120.49,1,0.0,84.11
ORD-1298,2024-05-26 06:08:06.243121,CUST-0248,Furniture,North,370.36,14,0.1,62.28
ORD-1299,2024-04-24 02:52:09.964982,CUST-0218,Technology,North,468.13,8,0.0,137.12
ORD-1300,2024-06-17 03:59:52.796398,,Technology,South,98.09,2,0.3,40.7
ORD-1301,2023-08-30 09:15:23.861930,CUST-0163,Technology,North,373.82,3,0.0,-0.19
ORD-1302,2023-04-11 18:58:10.145072,CUST-0180,Technology,South,98.88,12,0.1,-96.13
ORD-1303,2024-09-24 20:40:27.613806,CUST-0034,Office Supplies,South,121.96,2,0.1,-107.04
ORD-1304,2024-08-09 02:50:00.300150,CUST-0041,Furniture,North,35.68,4,0.0,69.12
ORD-1305,2024-07-11 06:26:50.005002,CUST-0075,Office Supplies,West,215.93,14,,18.97
ORD-1306,2023-08-16 12:12:36.378189,CUST-0279,Furniture,North,187.74,1,0.1,-18.92
ORD-1307,2023-07-08 01:39:24.582291,CUST-0176,TECH,,127.21,3,0.1,-36.83
ORD-1308,2024-05-16 09:29:48.294147,CUST-0150,Furniture,South,461.02,5,0.3,74.46
ORD-1309,2023-11-04 11:36:35.297648,CUST-0273,Furniture,East,488.4,10,0.0,-29.01
ORD-1310,2024-06-20 10:52:38.779389,CUST-0108,furniture,South,213.97,1,0.3,127.84
ORD-1311,2024-11-07 16:24:00.720360,CUST-0139,TECH,East,178.92,4,0.0,171.06
ORD-1312,2023-05-08 10:46:09.784892,CUST-0271,Technology,West,644.56,6,0.0,-24.0
ORD-1313,2024-08-18 05:56:34.697348,CUST-0289,Furniture,East,184.36,4,,70.19
ORD-1314,2024-09-08 01:30:45.922961,CUST-0212,Furniture,North,96.11,7,0.3,56.4
ORD-1315,2023-10-28 04:19:19.779889,CUST-0272,Office Supplies,South,144.49,14,0.0,-29.26
ORD-1316,2024-02-28 14:41:00.030015,CUST-0066,Furniture,West,194.82,7,0.1,-28.92
ORD-1317,2023-10-04 19:24:06.123061,CUST-0248,Furniture,East,282.57,6,,22.64
ORD-1318,2023-11-24 22:24:54.747373,CUST-0156,Office Supplies,West,75.7,9,0.0,-38.3
ORD-1319,2023-03-30 08:58:49.764882,CUST-0047,TECH,North,2357.0,2,0.0,95.48
ORD-1320,2023-07-17 22:17:42.531265,CUST-0201,Office Supplies,West,356.67,13,0.1,15.23
ORD-1321,2024-01-24 04:32:17.768884,CUST-0148,Technology,West,63.76,10,0.0,-37.24
ORD-1322,2023-03-25 06:16:44.902451,CUST-0124,Technology,East,324.56,8,0.0,24.66
ORD-1323,2023-07-19 18:07:01.410705,CUST-0001,Office Supplies,West,147.86,8,0.3,57.99
ORD-1324,2023-12-02 14:28:02.041020,CUST-0247,Technology,West,31.31,11,0.0,-13.47
ORD-1325,2024-03-31 00:25:12.756378,CUST-0128,Furniture,North,202.11,10,0.3,-89.59
ORD-1326,2023-01-02 19:49:18.879439,CUST-0191,Furniture,East,188.42,14,0.1,37.58
ORD-1327,2024-05-06 04:05:38.569284,CUST-0067,Technology,North,430.01,14,0.1,-43.02
ORD-1328,2023-06-20 12:57:59.339669,CUST-0004,Furniture,East,231.28,11,0.2,-17.62
ORD-1329,2024-10-02 21:29:26.683341,CUST-0294,TECH,West,393.77,4,0.1,58.15
ORD-1330,2023-01-28 00:33:51.415707,CUST-0143,Furniture,West,335.54,6,0.0,-5.27
ORD-1331,2023-01-02 02:17:35.327663,CUST-0191,Office Supplies,North,545.8,11,0.0,21.53
ORD-1332,2024-11-13 21:23:40.910455,CUST-0021,Office Supplies,South,,6,0.2,117.18
ORD-1333,2023-08-24 13:01:35.447723,CUST-0227,Furniture,South,132.42,5,0.0,8.88
ORD-1334,2023-02-12 17:25:57.778889,CUST-0117,Furniture,North,453.09,14,0.0,151.28
ORD-1335,2023-11-18 08:39:22.781390,CUST-0142,Technology,West,151.49,1,,74.39
ORD-1336,2024-08-17 21:10:42.921460,CUST-0039,furniture,South,600.35,3,,-25.88
ORD-1337,2023-07-03 16:29:03.271635,CUST-0252,furniture,North,232.66,7,0.0,1.42
ORD-1338,2023-12-12 11:06:19.989995,CUST-0207,Office Supplies,East,192.41,8,0.0,-45.76
ORD-1339,2023-07-29 05:59:27.583791,CUST-0210,Technology,South,422.8,2,0.2,68.25
ORD-1340,2024-06-18 15:03:19.899949,CUST-0115,Technology,West,36.31,3,0.3,109.47
ORD-1341,2023-03-12 11:31:32.746373,CUST-0225,Technology,East,61.82,4,0.0,8.5
ORD-1342,2023-11-05 22:40:02.401200,CUST-0134,Office Supplies,West,53.94,14,0.0,-81.68
ORD-1343,2023-09-18 17:46:07.983991,CUST-0251,Technology,East,448.08,11,0.3,51.63
ORD-1344,2024-05-31 17:36:02.881440,CUST-0219,furniture,West,109.59,5,,-21.72
ORD-1345,2024-01-19 01:50:12.906453,CUST-0091,Office Supplies,East,316.63,3,0.2,-12.64
ORD-1346,2024-06-16 10:28:09.244622,CUST-0046,furniture,East,127.73,5,0.0,48.69
ORD-1347,2023-03-04 19:28:25.452726,CUST-0038,Office Supplies,East,105.85,8,0.1,103.92
ORD-1348,2024-04-28 03:16:39.499749,CUST-0142,Furniture,North,334.73,8,0.1,74.37
ORD-1349,2024-09-01 02:59:22.181090,CUST-0100,Furniture,North,365.46,14,0.0,55.77
ORD-1350,2023-04-29 16:25:27.163581,CUST-0190,Office Supplies,West,288.84,2,0.0,20.56
ORD-1351,2024-06-07 07:21:34.847423,CUST-0035,Office Supplies,East,210.74,6,0.0,-49.23
ORD-1352,2024-02-21 16:09:36.288144,CUST-0147,furniture,East,51.53,4,0.1,50.88
ORD-1353,2023-11-01 22:15:32.866433,CUST-0030,Furniture,South,97.13,9,0.1,73.06
ORD-1354,2024-10-22 23:31:54.357178,CUST-0084,furniture,West,117.06,10,0.3,-5.7
ORD-1355,2023-09-22 00:38:53.966983,CUST-0281,furniture,West,120.56,2,0.2,8.02
ORD-1356,2023-03-23 19:13:17.798899,CUST-0270,Furniture,East,347.21,8,,96.6
ORD-1357,2023-07-13 21:53:12.996498,CUST-0154,furniture,North,320.68,1,0.3,6.45
ORD-1358,2023-02-10 21:36:38.899449,CUST-0102,TECH,West,282.16,11,0.0,13.77
ORD-1359,2023-02-20 18:14:56.848424,CUST-0215,Technology,East,148.79,6,0.0,24.7
ORD-1360,2023-07-23 18:31:30.945472,CUST-0150,Technology,East,105.74,11,0.1,69.93
ORD-1361,2023-01-01 00:00:00.000000,CUST-0083,TECH,West,432.53,11,0.0,47.6
ORD-1362,2023-02-02 12:01:48.054027,CUST-0110,Technology,South,647.58,14,,43.16
ORD-1363,2023-08-27 11:08:29.654827,CUST-0275,Office Supplies,South,261.6,12,0.0,121.07
ORD-1364,2023-04-27 11:50:16.508254,CUST-0201,furniture,North,128.49,10,0.0,5.43
ORD-1365,2024-07-28 10:22:23.471735,CUST-0284,Technology,North,339.12,13,0.1,-27.03
ORD-1366,2024-10-29 13:17:26.323161,CUST-0173,Office Supplies,East,164.68,1,0.1,91.33
ORD-1367,2024-12-01 01:19:14.377188,CUST-0206,Office Supplies,North,202.86,2,0.2,43.86
ORD-1368,2023-02-20 09:29:05.072536,CUST-0063,Technology,North,143.78,3,0.1,-5.35
ORD-1369,2024-07-14 04:33:44.212106,CUST-0073,Furniture,East,643.83,9,0.0,8.41
ORD-1370,2024-11-21 13:26:48.204102,CUST-0251,TECH,South,395.9,5,0.0,-46.44
ORD-1371,2023-11-05 05:08:18.849424,CUST-0124,Office Supplies,East,317.79,10,,43.9
ORD-1372,2023-04-05 05:12:38.179089,CUST-0121,Furniture,West,30.69,10,0.0,-57.69
ORD-1373,2024-09-11 08:23:31.905952,,Office Supplies,North,180.83,12,0.0,70.92
ORD-1374,2023-11-26 00:42:30.075037,CUST-0120,Furniture,North,289.61,2,0.1,-1.34
ORD-1375,2023-09-09 14:39:33.586793,CUST-0164,Technology,North,78.91,10,0.0,-53.64
ORD-1376,2023-01-04 06:52:45.982991,CUST-0286,TECH,East,309.6,5,0.1,95.83
ORD-1377,2023-04-05 22:44:21.730865,CUST-0265,furniture,South,76.22,5,0.2,165.38
ORD-1378,2024-12-10 04:25:48.774387,CUST-0161,Furniture,West,168.96,1,0.2,56.24
ORD-1379,2024-09-02 22:48:41.060530,CUST-0089,Furniture,West,339.03,3,0.2,12.87
ORD-1380,2023-03-04 10:42:33.676838,CUST-0142,furniture,,219.23,5,0.0,-27.6
